file,vertices
np_training_files/TROPOMISO2_20220518T004628__SAA=-162_SZA=36.npy,"[[(337, 109), (333, 108), (332, 104), (329, 101), (329, 96), (326, 92), (319, 90), (318, 88), (301, 86), (300, 84), (291, 81), (288, 76), (288, 58), (281, 51), (269, 50), (267, 43), (273, 42), (274, 40), (295, 40), (298, 43), (301, 43), (301, 47), (304, 51), (304, 65), (306, 66), (307, 70), (311, 70), (313, 73), (318, 73), (319, 75), (328, 76), (330, 79), (333, 79), (334, 81), (337, 81), (339, 84), (341, 98), (343, 99), (341, 101), (345, 101), (347, 105), (341, 106), (337, 109)], [(176, 152), (175, 150), (172, 150), (171, 147), (171, 132), (176, 113), (180, 109), (186, 109), (188, 112), (193, 112), (196, 109), (196, 107), (200, 105), (203, 99), (211, 95), (212, 98), (211, 106), (205, 111), (204, 116), (201, 117), (197, 123), (186, 126), (186, 143), (180, 148), (180, 150), (177, 150), (176, 152)], [(290, 230), (285, 230), (284, 228), (282, 227), (282, 220), (286, 216), (290, 216), (291, 218), (295, 220), (295, 227), (290, 230)]]"
np_training_files/TROPOMISO2_20220509T001232__SAA=-154_SZA=31.npy,"[[(237, 290), (229, 289), (231, 282), (238, 281), (241, 283), (241, 288), (238, 288), (237, 290)], [(72, 305), (83, 306), (84, 301), (82, 297), (72, 299)], [(232, 292), (238, 289), (240, 289), (248, 293), (264, 295), (281, 301), (304, 308), (321, 313), (328, 312), (328, 306), (326, 303), (307, 295), (284, 289), (264, 285), (245, 283), (235, 282), (228, 285)]]"
np_training_files/TROPOMISO2_20220410T230021__SAA=-170_SZA=51.npy,[]
np_training_files/TROPOMISO2_20200630T002425__SAA=-150_SZA=24.npy,"[[(0, 190), (6, 189), (10, 191), (10, 194), (13, 194), (15, 200), (18, 202), (18, 204), (21, 204), (21, 207), (24, 209), (24, 211), (22, 212), (24, 213), (22, 214), (22, 222), (24, 223), (24, 230), (26, 232), (26, 235), (28, 236), (30, 241), (35, 243), (43, 256), (43, 262), (40, 264), (40, 266), (37, 268), (36, 271), (34, 271), (31, 274), (14, 273), (11, 274), (6, 281), (4, 281), (2, 279), (3, 264), (0, 262)], [(124, 350), (118, 350), (113, 347), (112, 340), (114, 337), (120, 337), (124, 342), (125, 347), (124, 350)]]"
np_training_files/TROPOMISO2_20200725T005816__SAA=-164_SZA=34.npy,"[[(21, 303), (28, 305), (28, 310), (28, 317), (23, 321), (18, 321), (15, 317), (10, 316), (4, 313), (4, 309), (7, 303), (12, 300)]]"
np_training_files/TROPOMISO2_20200813T234311__SAA=-169_SZA=43.npy,[]
np_training_files/TROPOMISO2_20200504T013448__SAA=-154_SZA=32.npy,[]
np_training_files/TROPOMISO2_20210508T011803__SAA=-164_SZA=39.npy,"[[(7, 175), (11, 175), (12, 172), (10, 169), (7, 170), (5, 172)], [(54, 219), (58, 219), (64, 219), (68, 214), (70, 209), (69, 205), (66, 205), (64, 208), (62, 212), (60, 215), (55, 216), (53, 216)]]"
np_training_files/TROPOMISO2_20200525T000318__SAA=-167_SZA=38.npy,"[[(22, 80), (22, 74), (24, 68), (26, 66), (30, 68), (30, 72), (26, 77)]]"
np_training_files/TROPOMISO2_20200824T013336__SAA=-157_SZA=35.npy,[]
np_training_files/TROPOMISO2_20210815T002135__SAA=-170_SZA=44.npy,[]
np_training_files/TROPOMISO2_20200625T235925__SAA=-152_SZA=25.npy,[]
np_training_files/TROPOMISO2_20210412T010350__SAA=-162_SZA=42.npy,[]
np_training_files/TROPOMISO2_20220904T000245__SAA=-168_SZA=50.npy,[]
np_training_files/TROPOMISO2_20200721T021302__SAA=-158_SZA=29.npy,"[[(136, 227), (129, 231), (121, 231), (118, 227), (119, 218), (118, 207), (110, 187), (114, 185), (122, 199), (126, 207), (128, 221), (134, 223)], [(236, 285), (231, 286), (226, 283), (220, 277), (216, 273), (213, 267), (216, 263), (220, 263), (226, 273), (237, 281)], [(75, 199), (60, 194), (65, 191), (72, 192), (78, 196)]]"
np_training_files/TROPOMISO2_20210911T235709__SAA=-171_SZA=57.npy,[]
np_training_files/TROPOMISO2_20220923T004344__SAA=-158_SZA=47.npy,[]
np_training_files/TROPOMISO2_20210321T231609__SAA=-166_SZA=50.npy,"[[(207, 296), (201, 296), (198, 295), (198, 291), (200, 290), (202, 283), (213, 277), (219, 277), (222, 279), (222, 285), (219, 286), (218, 289), (211, 295), (207, 296)], [(105, 300), (97, 299), (97, 297), (94, 295), (96, 289), (103, 289), (108, 294), (110, 299), (105, 300)]]"
np_training_files/TROPOMISO2_20210513T012303__SAA=-159_SZA=34.npy,"[[(22, 259), (22, 250), (18, 247), (16, 252), (18, 259)], [(76, 304)], [(76, 304), (71, 299), (68, 303), (73, 307)]]"
np_training_files/TROPOMISO2_20210517T014803__SAA=-157_SZA=32.npy,"[[(109, 253), (104, 252), (102, 249), (93, 249), (90, 246), (91, 242), (95, 240), (101, 241), (102, 245), (106, 247), (109, 253)], [(164, 300), (164, 303), (171, 304), (175, 305), (181, 311), (183, 314), (188, 316), (190, 311), (186, 306), (176, 299), (166, 297)], [(56, 223), (47, 219), (40, 220), (42, 225), (53, 229), (60, 233), (66, 228)]]"
np_training_files/TROPOMISO2_20220517T010628__SAA=-166_SZA=39.npy,"[[(46, 204), (36, 200), (35, 198), (33, 197), (32, 195), (29, 193), (29, 191), (22, 187), (21, 183), (23, 180), (28, 179), (29, 181), (29, 185), (33, 189), (39, 192), (40, 197), (43, 199), (44, 201), (46, 202), (46, 204)], [(9, 159), (4, 153), (5, 145), (9, 145), (12, 154)]]"
np_training_files/TROPOMISO2_20200809T011811__SAA=-168_SZA=41.npy,[]
np_training_files/TROPOMISO2_20220607T011110__SAA=-161_SZA=32.npy,"[[(235, 136), (223, 135), (216, 131), (216, 124), (218, 123), (219, 118), (223, 117), (228, 108), (240, 108), (241, 106), (242, 108), (245, 108), (249, 112), (256, 113), (260, 112), (261, 110), (271, 108), (272, 106), (282, 106), (283, 108), (288, 111), (288, 117), (278, 121), (277, 123), (269, 123), (266, 125), (266, 127), (260, 128), (259, 130), (235, 136)], [(38, 261), (31, 263), (25, 265), (23, 267), (24, 275), (22, 285), (21, 292), (24, 296), (38, 294), (40, 287), (42, 277), (38, 271)]]"
np_training_files/TROPOMISO2_20210702T004705__SAA=-170_SZA=36.npy,"[[(224, 4), (218, 10), (210, 12), (210, 18), (192, 18), (189, 10), (203, 6), (220, 3)], [(224, 4), (218, 10), (210, 12), (210, 18), (192, 18), (189, 10), (203, 6), (220, 3)]]"
np_training_files/TROPOMISO2_20220823T002718__SAA=-166_SZA=43.npy,"[[(215, 127), (212, 127), (211, 123), (213, 118), (220, 116), (221, 113), (224, 113), (226, 119), (222, 122), (222, 124), (216, 125), (215, 127)], [(171, 128), (175, 131), (185, 120), (181, 118)], [(40, 238), (38, 231), (32, 216), (25, 219), (34, 235)], [(138, 129), (130, 138), (120, 136), (123, 127), (129, 130)]]"
np_training_files/TROPOMISO2_20220602T010629__SAA=-167_SZA=37.npy,"[[(242, 116), (239, 116), (238, 114), (237, 116), (235, 114), (234, 116), (233, 114), (224, 114), (223, 116), (221, 116), (216, 113), (218, 112), (220, 104), (225, 98), (233, 97), (237, 98), (242, 104), (246, 111), (245, 114), (243, 114), (242, 116)], [(198, 124), (177, 123), (175, 121), (176, 115), (194, 112), (198, 109), (204, 110), (206, 113), (211, 115), (211, 117), (208, 120), (198, 124)], [(17, 164), (0, 167), (3, 177), (14, 173)]]"
np_training_files/TROPOMISO2_20210414T020653__SAA=-161_SZA=40.npy,"[[(219, 274), (209, 273), (208, 271), (201, 271), (197, 268), (184, 266), (179, 263), (178, 254), (180, 252), (190, 253), (191, 255), (201, 257), (202, 259), (208, 260), (209, 262), (216, 264), (219, 268), (220, 273), (219, 274)]]"
np_training_files/TROPOMISO2_20220328T014521__SAA=-172_SZA=56.npy,"[[(83, 62), (79, 68), (70, 64), (71, 60)]]"
np_training_files/TROPOMISO2_20220312T000021__SAA=-166_SZA=51.npy,"[[(315, 331), (317, 330), (318, 325), (316, 323), (312, 325), (312, 329)]]"
np_training_files/TROPOMISO2_20210729T003810__SAA=-161_SZA=32.npy,"[[(242, 211), (238, 211), (237, 209), (229, 208), (229, 206), (227, 205), (227, 199), (229, 198), (230, 194), (233, 193), (237, 194), (239, 197), (241, 197), (243, 200), (246, 202), (248, 208), (243, 209), (242, 211)], [(172, 223), (164, 223), (154, 220), (152, 213), (155, 209), (158, 208), (168, 209), (169, 213), (175, 217), (175, 222), (172, 223)]]"
np_training_files/TROPOMISO2_20220301T015157__SAA=-175_SZA=67.npy,"[[(187, 110), (182, 109), (182, 106), (180, 104), (183, 101), (191, 101), (192, 99), (196, 99), (196, 105), (194, 106), (194, 108), (187, 110)], [(133, 64), (130, 56), (124, 51), (111, 49), (101, 46), (99, 33), (94, 30), (86, 36), (83, 44), (83, 58), (89, 66), (98, 62), (111, 62), (123, 64)]]"
np_training_files/TROPOMISO2_20220818T020218__SAA=-166_SZA=41.npy,"[[(216, 201), (211, 200), (211, 195), (208, 193), (208, 190), (202, 189), (200, 184), (198, 183), (198, 177), (200, 176), (202, 170), (209, 164), (215, 163), (216, 161), (222, 161), (224, 164), (226, 165), (227, 182), (226, 185), (219, 191), (219, 196), (216, 201)], [(234, 223), (228, 222), (226, 219), (226, 208), (230, 202), (234, 202), (237, 206), (237, 220), (234, 223)]]"
np_training_files/TROPOMISO2_20200804T231325__SAA=-175_SZA=46.npy,[]
np_training_files/TROPOMISO2_20200817T002553__SAA=-163_SZA=39.npy,[]
np_training_files/TROPOMISO2_20210623T235205__SAA=-149_SZA=24.npy,[]
np_training_files/TROPOMISO2_20210302T021324__SAA=-168_SZA=56.npy,"[[(260, 340), (255, 340), (255, 338), (253, 337), (253, 331), (255, 330), (256, 323), (258, 321), (263, 321), (264, 316), (266, 315), (264, 314), (265, 312), (268, 310), (273, 310), (277, 312), (279, 315), (282, 315), (283, 317), (288, 320), (288, 323), (284, 328), (272, 329), (270, 333), (268, 333), (260, 340)], [(204, 251), (211, 249), (214, 247), (212, 243), (205, 243), (200, 249)], [(159, 220), (147, 215), (133, 213), (132, 219), (150, 223)]]"
np_training_files/TROPOMISO2_20200325T004350__SAA=-162_SZA=44.npy,[]
np_training_files/TROPOMISO2_20220423T001256__SAA=-158_SZA=36.npy,[]
np_training_files/TROPOMISO2_20220803T000142__SAA=-165_SZA=36.npy,[]
np_training_files/TROPOMISO2_20200820T010836__SAA=-158_SZA=35.npy,"[[(279, 300), (275, 300), (274, 298), (271, 297), (271, 293), (276, 288), (284, 290), (282, 295), (279, 297), (279, 300)]]"
np_training_files/TROPOMISO2_20210303T015324__SAA=-166_SZA=53.npy,[]
np_training_files/TROPOMISO2_20200726T003816__SAA=-161_SZA=31.npy,"[[(145, 237), (135, 237), (134, 235), (131, 235), (131, 230), (134, 229), (139, 224), (156, 223), (157, 227), (156, 231), (146, 235), (145, 237)], [(76, 274), (71, 274), (65, 270), (67, 260), (73, 259), (74, 257), (81, 255), (92, 246), (97, 246), (102, 242), (109, 240), (110, 238), (113, 238), (116, 242), (116, 245), (114, 246), (112, 252), (107, 253), (101, 259), (99, 257), (98, 259), (88, 263), (86, 266), (80, 269), (79, 273), (76, 274)], [(152, 221), (158, 220), (153, 230), (150, 234), (128, 243), (112, 249), (100, 261), (89, 263), (79, 275), (68, 274), (66, 269), (73, 259), (76, 261), (106, 243), (124, 237), (146, 226)]]"
np_training_files/TROPOMISO2_20210809T003218__SAA=-163_SZA=36.npy,"[[(206, 181), (196, 183), (186, 182), (183, 177), (186, 175), (203, 176)], [(82, 167), (72, 164), (64, 169), (69, 174), (78, 174), (90, 182), (93, 179)]]"
np_training_files/TROPOMISO2_20200918T002329__SAA=-156_SZA=43.npy,[]
np_training_files/TROPOMISO2_20210901T234209__SAA=-165_SZA=46.npy,"[[(50, 180), (41, 180), (38, 178), (37, 172), (45, 164), (53, 160), (57, 156), (62, 147), (69, 147), (70, 152), (72, 153), (72, 160), (70, 161), (69, 167), (65, 170), (65, 172), (60, 172), (50, 180)], [(135, 63), (116, 73), (102, 88), (89, 99), (76, 121), (69, 132), (62, 143), (40, 164), (27, 172), (30, 187), (17, 193), (4, 201), (2, 221), (14, 221), (20, 212), (36, 203), (54, 192), (65, 176), (72, 160), (78, 144), (87, 128), (100, 105), (115, 92), (133, 75)]]"
np_training_files/TROPOMISO2_20210417T011153__SAA=-167_SZA=46.npy,[]
np_training_files/TROPOMISO2_20210630T232205__SAA=-159_SZA=28.npy,[]
np_training_files/TROPOMISO2_20200503T235448__SAA=-160_SZA=36.npy,[]
np_training_files/TROPOMISO2_20210728T005810__SAA=-165_SZA=35.npy,"[[(254, 133), (249, 130), (242, 130), (241, 135), (245, 136), (249, 143), (252, 142), (252, 138), (255, 137)]]"
np_training_files/TROPOMISO2_20220704T010117__SAA=-143_SZA=21.npy,"[[(279, 306), (275, 306), (274, 303), (243, 304), (240, 291), (235, 286), (235, 278), (238, 275), (242, 275), (243, 277), (256, 277), (262, 279), (271, 287), (275, 295), (278, 296), (286, 292), (287, 290), (292, 290), (293, 293), (293, 299), (285, 299), (285, 301), (280, 303), (279, 306)], [(187, 304), (179, 304), (176, 297), (178, 296), (179, 293), (186, 290), (187, 287), (191, 284), (196, 284), (197, 282), (211, 282), (212, 284), (216, 284), (219, 287), (218, 295), (214, 297), (211, 301), (191, 300), (187, 304)]]"
np_training_files/TROPOMISO2_20220528T225937__SAA=-167_SZA=38.npy,[]
np_training_files/TROPOMISO2_20220508T003232__SAA=-158_SZA=34.npy,"[[(306, 212), (297, 211), (293, 208), (294, 197), (299, 196), (302, 200), (306, 203), (308, 209), (306, 210), (306, 212)], [(168, 216), (155, 215), (152, 213), (153, 209), (157, 205), (171, 204), (172, 206), (172, 212), (168, 216)], [(227, 214), (232, 209), (230, 205), (226, 204), (222, 208), (218, 210), (222, 213)]]"
np_training_files/TROPOMISO2_20200828T235909__SAA=-159_SZA=39.npy,[]
np_training_files/TROPOMISO2_20210808T005052__SAA=-162_SZA=35.npy,"[[(223, 204), (222, 202), (219, 204), (218, 202), (215, 202), (217, 198), (223, 197), (226, 194), (230, 198), (227, 199), (229, 201), (224, 202), (223, 204)], [(282, 193), (263, 194), (250, 198), (236, 200), (231, 202), (224, 203), (215, 205), (213, 202), (219, 197), (231, 194), (255, 190), (268, 189), (279, 187), (285, 190)]]"
np_training_files/TROPOMISO2_20210304T233830__SAA=-176_SZA=67.npy,[]
np_training_files/TROPOMISO2_20200924T001337__SAA=-163_SZA=54.npy,[]
np_training_files/TROPOMISO2_20210313T002435__SAA=-165_SZA=49.npy,"[[(280, 351), (264, 351), (274, 304), (289, 267), (303, 243), (317, 227), (326, 212), (329, 210), (335, 215), (343, 209), (351, 204), (351, 232), (339, 238), (328, 244), (316, 256), (304, 272), (297, 290), (291, 309), (289, 324), (284, 340)]]"
np_training_files/TROPOMISO2_20220416T004344__SAA=-156_SZA=36.npy,[]
np_training_files/TROPOMISO2_20220808T000718__SAA=-163_SZA=35.npy,"[[(62, 310), (59, 308), (58, 302), (63, 297), (73, 293), (76, 297), (75, 304), (73, 306), (63, 308), (62, 310)]]"
np_training_files/TROPOMISO2_20210905T002709__SAA=-166_SZA=49.npy,"[[(22, 234), (16, 233), (12, 230), (10, 229), (9, 221), (7, 220), (9, 219), (11, 206), (13, 205), (15, 200), (20, 200), (24, 202), (29, 214), (28, 230), (22, 234)], [(180, 85), (173, 96), (170, 106), (175, 109), (180, 101), (182, 95)]]"
np_training_files/TROPOMISO2_20210413T004350__SAA=-159_SZA=39.npy,[]
np_training_files/TROPOMISO2_20200616T012732__SAA=-146_SZA=23.npy,"[[(169, 350), (159, 350), (157, 346), (160, 345), (168, 334), (176, 333), (176, 330), (180, 330), (179, 339), (172, 341), (169, 344), (171, 347), (169, 348), (169, 350)], [(345, 308), (343, 310), (340, 321), (344, 323), (348, 319), (348, 309)]]"
np_training_files/TROPOMISO2_20210709T235237__SAA=-154_SZA=26.npy,[]
np_training_files/TROPOMISO2_20200614T002732__SAA=-163_SZA=33.npy,"[[(80, 124), (76, 124), (75, 122), (73, 121), (78, 114), (84, 112), (94, 112), (95, 110), (97, 110), (99, 116), (101, 117), (101, 119), (99, 120), (88, 121), (87, 123), (80, 124)]]"
np_training_files/TROPOMISO2_20220324T012021__SAA=-173_SZA=59.npy,[]
np_training_files/TROPOMISO2_20220427T003756__SAA=-156_SZA=34.npy,[]
np_training_files/TROPOMISO2_20210520T005151__SAA=-160_SZA=34.npy,"[[(213, 143), (206, 142), (204, 137), (202, 136), (202, 132), (210, 124), (215, 124), (216, 128), (216, 142), (213, 143)]]"
np_training_files/TROPOMISO2_20210726T233737__SAA=-172_SZA=41.npy,"[[(5, 74), (5, 79), (6, 82), (12, 83), (13, 78), (9, 76)], [(223, 66), (228, 66), (229, 71), (223, 72)]]"
np_training_files/TROPOMISO2_20220627T233649__SAA=-165_SZA=33.npy,[]
np_training_files/TROPOMISO2_20210608T013701__SAA=-164_SZA=34.npy,"[[(48, 154), (45, 154), (42, 152), (42, 147), (44, 143), (44, 132), (48, 128), (53, 128), (55, 131), (55, 134), (57, 135), (57, 138), (55, 139), (55, 147), (53, 152), (48, 154)], [(80, 168), (73, 168), (70, 167), (72, 165), (70, 164), (70, 159), (72, 158), (73, 151), (78, 149), (80, 149), (83, 153), (83, 165), (80, 168)]]"
np_training_files/TROPOMISO2_20220302T233157__SAA=-174_SZA=65.npy,[]
np_training_files/TROPOMISO2_20200714T010408__SAA=-161_SZA=30.npy,"[[(139, 0), (139, 2), (143, 4), (142, 6), (144, 11), (146, 11), (153, 17), (156, 17), (158, 20), (165, 20), (167, 23), (168, 26), (167, 29), (150, 29), (147, 26), (144, 26), (139, 22), (126, 17), (125, 15), (114, 13), (113, 4), (117, 0), (120, 0)], [(39, 339), (36, 339), (36, 335), (33, 331), (37, 326), (48, 326), (51, 331), (50, 334), (48, 336), (40, 337), (39, 339)], [(267, 177), (263, 181), (248, 187), (236, 189), (228, 191), (220, 195), (212, 193), (214, 191), (224, 186), (234, 183), (244, 181), (253, 177), (262, 173)], [(26, 335), (21, 334), (21, 325), (25, 323), (28, 325), (30, 331)]]"
np_training_files/TROPOMISO2_20220907T004245__SAA=-155_SZA=38.npy,[]
np_training_files/TROPOMISO2_20220303T011157__SAA=-171_SZA=60.npy,[]
np_training_files/TROPOMISO2_20210827T233709__SAA=-169_SZA=48.npy,"[[(32, 135), (14, 134), (13, 126), (19, 121), (24, 120), (21, 119), (23, 114), (27, 119), (35, 121), (37, 126), (37, 131), (35, 134), (32, 135)], [(26, 179), (23, 179), (20, 175), (21, 157), (20, 154), (17, 152), (18, 147), (24, 149), (26, 154), (31, 158), (32, 178), (26, 179)], [(20, 166), (18, 177), (19, 180), (33, 179), (38, 172), (32, 168), (33, 158), (27, 149), (22, 146), (18, 134), (27, 134), (32, 136), (37, 132), (36, 120), (28, 121), (23, 114), (16, 116), (6, 121), (12, 129), (12, 139), (15, 150)]]"
np_training_files/TROPOMISO2_20210826T001135__SAA=-158_SZA=36.npy,"[[(72, 333), (60, 332), (57, 324), (52, 321), (50, 318), (44, 325), (41, 325), (37, 320), (39, 319), (45, 308), (49, 306), (61, 307), (61, 310), (64, 312), (65, 318), (73, 327), (73, 332), (72, 333)], [(121, 340), (113, 340), (109, 337), (109, 326), (114, 319), (119, 320), (121, 329), (123, 330), (123, 339), (121, 340)]]"
np_training_files/TROPOMISO2_20220917T225814__SAA=-164_SZA=52.npy,[]
np_training_files/TROPOMISO2_20200322T234350__SAA=-171_SZA=56.npy,[]
np_training_files/TROPOMISO2_20220720T010617__SAA=-169_SZA=37.npy,"[[(286, 25), (286, 31), (305, 35), (309, 32), (310, 26), (302, 25)], [(38, 186), (31, 197)], [(38, 186), (31, 197), (34, 201), (39, 199), (48, 187), (56, 173), (66, 172), (70, 161), (75, 157), (75, 152), (68, 152), (59, 156), (58, 164), (52, 170), (43, 179)]]"
np_training_files/TROPOMISO2_20200916T230329__SAA=-163_SZA=50.npy,[]
np_training_files/TROPOMISO2_20220911T231245__SAA=-169_SZA=55.npy,[]
np_training_files/TROPOMISO2_20220516T012128__SAA=-149_SZA=28.npy,"[[(321, 307), (314, 314), (312, 321), (308, 320), (306, 314), (317, 304)]]"
np_training_files/TROPOMISO2_20210612T002116__SAA=-166_SZA=35.npy,"[[(103, 95), (92, 95), (91, 92), (85, 92), (83, 90), (80, 90), (79, 88), (73, 87), (72, 82), (76, 77), (81, 77), (82, 79), (86, 79), (88, 81), (94, 81), (95, 83), (102, 84), (106, 89), (106, 92), (104, 92), (103, 95)]]"
np_training_files/TROPOMISO2_20200311T001105__SAA=-177_SZA=66.npy,[]
np_training_files/TROPOMISO2_20200413T232948__SAA=-164_SZA=43.npy,[]
np_training_files/TROPOMISO2_20220730T011617__SAA=-159_SZA=31.npy,"[[(34, 320), (29, 322), (30, 331), (37, 330), (41, 326), (41, 321)]]"
np_training_files/TROPOMISO2_20210621T005026__SAA=-156_SZA=27.npy,"[[(207, 223), (206, 229), (215, 238), (226, 239), (219, 228), (211, 222)]]"
np_training_files/TROPOMISO2_20220308T231657__SAA=-168_SZA=55.npy,[]
np_training_files/TROPOMISO2_20200713T232408__SAA=-167_SZA=35.npy,[]
np_training_files/TROPOMISO2_20200815T010311__SAA=-161_SZA=36.npy,[]
np_training_files/TROPOMISO2_20220807T002642__SAA=-164_SZA=36.npy,[]
np_training_files/TROPOMISO2_20210427T012303__SAA=-160_SZA=38.npy,"[[(19, 261), (15, 263), (18, 279), (24, 279), (24, 268)], [(310, 89), (311, 97), (308, 98), (306, 106), (304, 112), (298, 111), (298, 106), (302, 98), (304, 93), (306, 89)]]"
np_training_files/TROPOMISO2_20210704T234705__SAA=-158_SZA=28.npy,[]
np_training_files/TROPOMISO2_20220705T004617__SAA=-165_SZA=32.npy,"[[(329, 131), (318, 130), (317, 128), (311, 127), (310, 124), (307, 123), (307, 120), (301, 117), (299, 111), (301, 109), (307, 109), (310, 110), (310, 113), (315, 116), (328, 117), (330, 124), (329, 131)], [(2, 263), (6, 266), (6, 273), (1, 271)]]"
np_training_files/TROPOMISO2_20210606T003201__SAA=-157_SZA=29.npy,"[[(149, 216), (137, 216), (135, 213), (126, 213), (123, 205), (126, 201), (131, 200), (154, 202), (155, 204), (158, 204), (158, 208), (160, 209), (158, 210), (158, 212), (149, 216)]]"
np_training_files/TROPOMISO2_20220319T231021__SAA=-166_SZA=50.npy,[]
np_training_files/TROPOMISO2_20220606T013110__SAA=-165_SZA=35.npy,"[[(92, 172), (85, 171), (84, 169), (74, 169), (73, 164), (79, 161), (80, 163), (83, 164), (84, 168), (86, 167), (87, 164), (92, 165), (92, 172)], [(87, 169), (87, 169)], [(344, 42), (337, 46), (334, 40), (328, 36), (318, 34), (315, 30), (315, 24), (320, 18), (330, 28), (336, 33), (340, 38)], [(94, 167), (96, 173), (90, 175), (81, 172), (73, 169), (65, 168), (63, 165), (62, 162), (66, 158), (73, 158), (86, 164)]]"
np_training_files/TROPOMISO2_20200606T011818__SAA=-163_SZA=33.npy,"[[(72, 244), (65, 244), (61, 236), (54, 233), (50, 230), (52, 223), (97, 223), (106, 222), (107, 220), (131, 218), (132, 216), (134, 216), (138, 221), (134, 224), (129, 224), (128, 226), (122, 227), (121, 229), (110, 231), (109, 233), (104, 234), (102, 237), (93, 238), (92, 240), (78, 240), (74, 241), (72, 244)]]"
np_training_files/TROPOMISO2_20200826T225909__SAA=-170_SZA=49.npy,[]
np_training_files/TROPOMISO2_20200617T010732__SAA=-139_SZA=21.npy,"[[(278, 97), (272, 97), (271, 95), (269, 95), (268, 91), (276, 84), (278, 84), (280, 81), (284, 81), (287, 79), (296, 81), (297, 86), (293, 90), (287, 91), (284, 94), (279, 95), (278, 97)], [(6, 141), (2, 138), (2, 132), (4, 129), (14, 121), (21, 120), (22, 122), (21, 127), (12, 132), (6, 141)]]"
np_training_files/TROPOMISO2_20210912T233709__SAA=-168_SZA=54.npy,[]
np_training_files/TROPOMISO2_20210824T005135__SAA=-164_SZA=42.npy,"[[(209, 165), (199, 163), (196, 158), (186, 156), (175, 147), (159, 145), (158, 143), (151, 142), (152, 140), (150, 139), (150, 137), (155, 134), (165, 134), (170, 138), (175, 139), (176, 141), (189, 142), (192, 145), (197, 146), (199, 149), (204, 150), (205, 152), (209, 154), (211, 160), (209, 161), (209, 165)], [(304, 167), (300, 167), (293, 161), (287, 160), (284, 158), (284, 155), (282, 154), (285, 152), (292, 152), (303, 162), (304, 167)]]"
np_training_files/TROPOMISO2_20220919T020314__SAA=-167_SZA=56.npy,"[[(172, 62), (165, 62), (164, 54), (167, 51), (169, 44), (172, 42), (172, 40), (176, 36), (178, 36), (188, 25), (193, 24), (194, 22), (198, 22), (199, 24), (201, 24), (200, 29), (191, 34), (189, 40), (183, 45), (183, 47), (180, 48), (178, 55), (172, 60), (172, 62)], [(212, 146)], [(212, 146), (214, 152), (221, 150), (218, 144)], [(227, 3), (206, 12), (186, 24), (170, 36), (163, 49), (156, 56), (139, 60), (125, 63), (116, 64), (107, 66), (99, 70), (87, 66), (82, 68), (82, 76), (88, 76), (92, 81), (98, 82), (104, 82), (112, 79), (123, 78), (129, 79), (132, 84), (132, 91), (132, 97), (132, 103), (134, 104), (137, 103), (144, 96), (146, 92), (153, 89), (164, 82), (170, 71), (179, 52), (190, 42), (194, 36), (208, 29), (230, 12)]]"
np_training_files/TROPOMISO2_20210901T000209__SAA=-168_SZA=49.npy,"[[(25, 131), (19, 131), (17, 130), (17, 114), (21, 107), (24, 105), (25, 96), (29, 92), (33, 90), (39, 90), (40, 88), (42, 88), (43, 90), (50, 91), (51, 93), (51, 98), (37, 110), (37, 113), (33, 117), (31, 125), (25, 131)], [(72, 98), (67, 107), (67, 110), (72, 110), (78, 102)], [(176, 93), (179, 99), (188, 100), (197, 98), (202, 94), (198, 86), (195, 90), (186, 94), (178, 92)], [(119, 104), (116, 100), (110, 102), (108, 107), (113, 107)]]"
np_training_files/TROPOMISO2_20200707T013408__SAA=-151_SZA=24.npy,"[[(127, 0), (125, 1), (124, 6), (121, 9), (115, 11), (114, 13), (103, 15), (85, 14), (81, 7), (70, 7), (68, 10), (62, 11), (61, 13), (55, 13), (53, 11), (58, 4), (63, 2), (87, 2), (88, 0)], [(0, 51), (14, 50), (27, 33), (31, 32), (33, 35), (37, 35), (38, 33), (46, 31), (50, 28), (54, 24), (54, 22), (57, 21), (59, 18), (69, 17), (73, 18), (80, 26), (81, 33), (83, 34), (84, 38), (84, 46), (87, 48), (88, 52), (87, 61), (84, 64), (73, 65), (69, 62), (65, 66), (65, 69), (59, 74), (57, 79), (52, 81), (46, 88), (43, 89), (42, 95), (40, 96), (40, 105), (37, 108), (26, 110), (25, 112), (16, 114), (11, 120), (0, 121)]]"
np_training_files/TROPOMISO2_20200718T233302__SAA=-177_SZA=44.npy,[]
